Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"176690","1","","","2008-10-06 23:37:18","","2","7771","<p>VBA solutions can vary widely in size.  </p>

<p>I would like to add <strong>user help</strong> documentation to all solutions but the level of effort to create and deploy the <strong>help</strong> needs to match the size of the solution.</p>
","5050","Robert Mearns","-1","Robert Mearns","2018-07-09 18:41:45","2015-09-15 00:46:14","What is the best way to create user help documentation for an Excel VBA solution?","<excel><excel-vba><officedev><vba>","2","1","1","2017-03-06 09:24:08",""
"135158","1","137270","","2008-09-25 18:43:09","","2","7772","<p>What is the best way to run an external program from excel.  It might run for several minutes.  What's the best-practice about how to to this.  Ideally,</p>

<ol>
<li>A model dialog box that let's the user know that the process is executing.</li>
<li>If the executable fails, the user should receive a notification.</li>
<li>A timeout should be enforced.</li>
<li>A cancel button should be on the dialog box.</li>
</ol>

<p>But any best-practices are welcome.  I'm interested in solutions with calling either a .dll or an .exe.  Preferably something that works with Excel '03 or earlier, but I'd love to hear a reason to move to a later version as well.</p>
","14167","David Nehme","-1","JasonBunting","2018-07-09 18:41:45","2014-01-12 17:46:18","How can I call a long-running external program from Excel / VBA?","<windows><excel><excel-vba><spreadsheet><vba>","1","0","","",""
"16224816","1","","","2013-04-09 18:35:16","","20","7773","<p>Is there a way of preventing the reset when starting the serial monitor in the Arduino IDE?</p>
","22470","powtac","58074","","2013-04-30 15:03:49","2015-02-25 11:26:12","Preventing reset on serial monitor connect?","<serial-port><arduino><arduino-ide>","3","0","3","",""
"16360075","1","17654769","","2013-05-03 13:27:27","","0","7774","<p>I am Price calculater in product description page. This page contains multi options for each product. </p>

<p>This is my java script function for validation before form submission. </p>

<pre><code>productAddToCartForm.submitnew = function(button, url) {
                    //alert(url);
                if (this.validator.validate()) {
                    var form = this.form;
                    var oldUrl = form.action;
                    alert(oldUrl);
                    if (url) {
                       form.action = url;
                    }
                    var e = null;
                    try {
                        this.form.submit();
                    } catch (e) {
                    }
                    this.form.action = oldUrl;
                    if (e) {
                        throw e;
                    }    
                    if (button &amp;&amp; button != 'undefined') {
                        button.disabled = true;
                    }
                }
            }.bind(productAddToCartForm);
</code></pre>

<p><strong>My Requirements</strong> </p>

<ol>
<li>Form submission and add to cart functions needs to jquery ajax. (Without page loading all form elements goes to cart page and add product into cart).</li>
</ol>

<p>this is my requirement. How to solve this ? </p>
","2585850","user2564627","2585850","user2564627","2014-08-16 04:42:57","2014-08-16 04:42:57","Adding to the cart with a jquery ajax call in magento","<javascript><magento><jquery><magento-1.7>","1","0","","",""
"595110","1","595129","","2009-02-27 15:00:06","","6","7775","<p>Stemming is something that's needed in tagging systems.  I use delicious, and I don't have time to manage and prune my tags.  I'm a bit more careful with my blog, but it isn't perfect.  I write software for embedded systems that would be much more functional (helpful to the user) if they included stemming.</p>

<p>For instance:<br>
Parse<br>
Parser<br>
Parsing  </p>

<p>Should all mean the same thing to whatever system I'm putting them into.</p>

<p>Ideally there's a BSD licensed stemmer somewhere, but if not, where do I look to learn the common algorithms and techniques for this?</p>

<p>Aside from BSD stemmers, what other open source licensed stemmers are out there?</p>

<p>-Adam</p>
","2915","Adam Davis","","","","2009-03-05 14:51:49","Stemming - code examples or open source projects?","<algorithm><tags><nlp><stemming>","4","5","7","",""
"146388","1","146645","","2008-09-28 18:09:51","","8","7775","<p>I am thinking of changing my web site's homegrown search engine. Before I break out Visual Studio, I wondered if anyone can suggest an alternative that gives me what I need. This being:</p>

<ul>
<li>Works with an ASP.NET site (is a .NET project)</li>
<li>Creates a file-based index</li>
<li>Fast search across hundreds or thousands of pages</li>
<li>Performs word-stemming to find variations upon words</li>
<li>Gives full control over the output styles</li>
<li>Is cheap (or better still, free!)</li>
</ul>
","21862","BlackWasp","21862","BlackWasp","2008-09-28 19:19:01","2014-02-18 13:07:16","What is a good search engine for embedding in a web site","<asp.net><search-engine>","6","0","6","2014-06-29 00:26:13",""
"257739","1","258208","","2008-11-03 01:38:32","","3","7776","<p>I recently got involved in a Java project at work: we're using MyEclipse for the IDE, and Subclipse for source control integration. Since I am new to the project, I am currently submitting any changes I make as patches, to make it easier for the other team members to review my changes and decide whether or not to commit them to the trunk. However, when I create a patch using the Create Patch option in the Team menu, the resulting patch contains absolute paths to the files that have changed. Since I want to be able to e-mail these patches to other team members and have them simply apply the patches to their own working folder, I would like to produce patches that contain only relative file paths (I'm running on Ubuntu and currently my working copy is in my home folder, so the absolute paths are especially annoying).</p>

<p>Is there a way to configure Eclipse/Subclipse to do this? I searched the Eclipse Preferences and clicked through the Create Patch wizard a few times, but I couldn't find anything that looks like it will do this. Currently, I'm manually editing the patch files with a text editor to convert the absolute file paths to relative paths. If Subclipse can't do this, I'm open to other suggestions.</p>

<p><strong>EDIT</strong>: I know that there is the option to ignore a certain number of segments in file name paths when you go to apply the patch from within Eclipse, but I was curious if there was a way to avoid this to reduce the number of steps involved in applying patches. By manually editing the paths to make them relative to the project's root folder, an end-user just has to be sure to apply the patch at the root project folder level. I'd like to have that simplicity without having to manually edit the patch files.</p>
","17862","Mike Spross","17862","Mike Spross","2008-11-03 05:48:43","2008-11-03 12:42:02","Subclipse: Is there a way to make Team>Create Patch use relative paths?","<eclipse><svn><patch><subclipse>","2","0","","",""
"536182","1","1533676","","2009-02-11 10:00:40","","2","7776","<p>When restoring my database i have a problem with the physical file of the full text catalog being in use.</p>

<pre><code>The file 'C:\Program Files\Microsoft SQL Server\MSSQL.1\MSSQL\FTData\MyCatalog' cannot be overwritten.  It is being used by database 'demo2'.
</code></pre>

<p>I use this restore statement</p>

<pre><code> RESTORE database demo from disk = N'c:\temp\demo.bak' WITH REPLACE 
,MOVE 'demo_Data' TO 'd:\Program Files\Microsoft SQL Server 2005\MSSQL\Data\demo.MDF'     
,MOVE 'demo_Log' TO 'd:\Program Files\Microsoft SQL Server 2005\MSSQL\Data\demo.LDF';
</code></pre>

<p>A solution would be to restore without the full text catalog, but i can's figure out how to do that.</p>
","25792","Rasmus","27535","gbn","2009-03-11 15:39:54","2010-12-10 20:42:54","MSSQL2005: Restore database without restoring full text catalog","<sql-server><sql-server-2005><tsql>","2","2","","",""
"629638","1","","","2009-03-10 10:49:01","","6","7776","<p>i use a minimalist MVC framework, where the <strong>PHP controler</strong> hands the <strong>DOM model</strong> to the <strong>XSLT view</strong> (c.f. <a href=""http://okapi.liip.ch/"" rel=""nofollow noreferrer"">okapi</a>).</p>

<p>in order to build a navigation tree, i used nested sets in MYSQL. this way, i end up with a model XML that looks as follows:</p>

<pre><code>&lt;tree&gt;
    &lt;node&gt;
        &lt;name&gt;root&lt;/name&gt;
        &lt;depth&gt;0&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;TELEVISIONS&lt;/name&gt;
        &lt;depth&gt;1&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;TUBE&lt;/name&gt;
        &lt;depth&gt;2&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;LCD&lt;/name&gt;
        &lt;depth&gt;2&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;PLASMA&lt;/name&gt;
        &lt;depth&gt;2&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;PORTABLE ELECTRONICS&lt;/name&gt;
        &lt;depth&gt;1&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;MP3 PLAYERS&lt;/name&gt;
        &lt;depth&gt;2&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;FLASH&lt;/name&gt;
        &lt;depth&gt;3&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;CD PLAYERS&lt;/name&gt;
        &lt;depth&gt;2&lt;/depth&gt;
    &lt;/node&gt;
    &lt;node&gt;
        &lt;name&gt;2 WAY RADIOS&lt;/name&gt;
        &lt;depth&gt;2&lt;/depth&gt;
    &lt;/node&gt;
&lt;/tree&gt;
</code></pre>

<p>which represents the following structure:</p>

<ul>
<li>root

<ul>
<li>TELEVISIONS

<ul>
<li>TUBE</li>
<li>LCD</li>
<li>PLASMA</li>
</ul></li>
<li>PORTABLE ELECTRONICS

<ul>
<li>MP3 PLAYERS

<ul>
<li>FLASH</li>
</ul></li>
<li>CD PLAYERS</li>
<li>2 WAY RADIOS</li>
</ul></li>
</ul></li>
</ul>

<p>How can I convert this flat XML list to a nested HTML list using XSLT?</p>

<p>PS: this is the example tree from the <a href=""http://mikehillyer.com/articles/managing-hierarchical-data-in-mysql/"" rel=""nofollow noreferrer"">Managing Hierarchical Data in MySQL</a>.</p>
","1532","caillou","600500","caillou","2011-10-30 23:04:11","2019-06-04 16:25:30","How can I build a tree from a flat XML list using XSLT?","<xslt><tree>","4","0","4","",""
"659386","1","659490","","2009-03-18 17:44:52","","1","7777","<p>Do I have to do anything special to my controller action method to accept/bind data from a .ajax() call?</p>

<p>Controller Action -</p>

<pre><code>public class TestController : Controller
{
    public JsonResult GetTestJsonData(Metadata data)
    {
        return new JsonResult { Data = data };
    }
}
</code></pre>

<p>JQuery Call -</p>

<pre><code>&lt;script type=""text/javascript""&gt;
    $(document).ready(function() {
        $.ajax({
            type: ""POST"",
            url: ""GetTestJsonData"",
            data: ""{ data: {Name:'joe'}}"",
            contentType: ""application/json; charset=utf-8"",
            dataType: ""json"",
            success: function(msg) {
                alert(""Name = "" + msg.Name);
            }
        });
    });
&lt;/script&gt;
</code></pre>

<p>I would expect that this page would alert with the name 'joe'.  I'm passing json data from the client to the controller action and the action passes it back to the client.  This is just a simple example of what I'm trying to do.</p>
","73407","chief7","","","","2010-12-14 17:45:39","Passing data from JQuery to Controller Action","<jquery><asp.net-mvc><ajax>","5","0","1","",""
"610428","1","610448","","2009-03-04 12:57:48","","2","7777","<p>I want to write a program (in vb.net) that checks a customers configuration to make sure that they're ...</p>

<ul>
<li>Running XP service Pack 3 </li>
<li>Running .Net 3.0 or above. </li>
<li>Give them a warning if they are not running .Net 3.5 or above. </li>
</ul>

<p>or </p>

<ul>
<li>Running Vista Service Pack 1. </li>
</ul>

<p>How would I do this?
There is a stackoverflow question asking how to tell which version of .NET is installed, but how do I test which O/S &amp; O/S service pack is installed? </p>

<p><a href=""https://stackoverflow.com/questions/199080/how-to-detect-what-net-framework-versions-and-service-packs-are-installed"">How to detect what .NET Framework versions and service packs are installed?</a></p>
","1726","seanyboy","-1","","2017-05-23 12:19:31","2009-03-04 13:21:03","Code to check if XP Service Pack 3 Installed (And .net 3.5)","<.net><.net-3.5><servicepacks>","2","0","","",""
"124667","1","124711","","2008-09-24 00:10:17","","18","7779","<p>This is probably a really stupid newbie-sounding question to you developer type people, but I'm at a loss :( I've been trying to learn how to use Subversion for keeping the history of my code, but I'm finding it pretty confusing. I read the 'book' that comes with Subversion, but I didn't find it all that helpful. I'm using Windows, and I downloaded the TortoiseSVN GUI for it. </p>

<p>All I really want to know how to do is to create a new project, put a file in it (any old file), and then update that file, just so I can see how it works. I created a 'repository' (in svn_repository/test), and if anyone could tell me how I'm supposed to go about creating a new file/putting a file in it, and then updating that file I'd be really happy :) Knowing my luck it'll be something as simple as ""drag and drop the file into the directory"". Apologies for asking such a stupid question!  </p>

<p>Also if anyone could tell me how to go about making it work with Zend Studio, that would be extra awesome-points. Thanks!</p>
","21442","nationale","2598","jjnguy","2008-09-24 18:52:49","2008-09-24 18:52:49","Learning how to use Subversion","<svn><version-control>","9","1","4","",""
"444951","1","444968","","2009-01-14 22:30:13","","43","7779","<p>In <a href=""http://www.zsh.org/"" rel=""noreferrer"">zsh</a>, how can I set up the line editor such that backward-kill-word stops on a directory separator?  Currently in my bash setup, if I type</p>

<pre><code>cd ~/devel/sandbox
</code></pre>

<p>and then hit C-w point will be right after ""devel/"".  In my zsh setup, point would be after ""cd "".  I'd like to set up zsh so it behaves similarly to bash.</p>
","456","wilhelmtell","","","","2012-06-26 05:01:55","zsh: stop backward-kill-word on directory delimiter","<zsh>","3","1","14","",""
"441130","1","441446","","2009-01-13 22:36:28","","20","7779","<p>Is it possible to use the <code>with</code> statement directly with CSV files? It seems natural to be able to do something like this:</p>

<pre><code>import csv
with csv.reader(open(""myfile.csv"")) as reader:
    # do things with reader
</code></pre>

<p>But csv.reader doesn't provide the <code>__enter__</code> and <code>__exit__</code> methods, so this doesn't work. I can however do it in two steps:</p>

<pre><code>import csv
with open(""myfile.csv"") as f:
    reader = csv.reader(f)
    # do things with reader
</code></pre>

<p>Is this second way the ideal way to do it? Why wouldn't they make csv.reader directly compatible with the with statement?</p>
","49559","Kiv","","","","2014-12-22 22:05:21","Using ""with"" statement for CSV files in Python","<python><csv><with-statement>","5","1","5","",""
"320335","1","","","2008-11-26 11:10:11","","2","7779","<p>I have a piece of code which sends e-mails using a third party e-mail sending component.</p>

<p>When the e-mails are delivered, the HTML which should be appearing in the body of the e-mail is <em>also</em> being added as an attachment with the filename ATT00001.</p>

<p>I <em>suspect</em> the attachment is being created by the receiving e-mail server (which in this case is Exchange 2007).</p>

<p>My question is - does anybody know why this is happening?  I suspect some sort of character set problem, but I'm not really sure.</p>

<p>Any help would be appreciated!</p>
","475","Chris Roberts","475","Chris Roberts","2008-11-26 11:26:19","2009-10-19 17:00:03","HTML Email delivered as an attachment as well as the body?","<email>","4","0","","",""
"206734","1","206765","","2008-10-15 22:18:00","","19","7779","<p>The following seems strange.. Basically, the somedata attribute seems shared between all the classes that inherited from <code>the_base_class</code>.</p>

<pre><code>class the_base_class:
    somedata = {}
    somedata['was_false_in_base'] = False


class subclassthing(the_base_class):
    def __init__(self):
            print self.somedata


first = subclassthing()
{'was_false_in_base': False}
first.somedata['was_false_in_base'] = True
second = subclassthing()
{'was_false_in_base': True}
&gt;&gt;&gt; del first
&gt;&gt;&gt; del second
&gt;&gt;&gt; third = subclassthing()
{'was_false_in_base': True}
</code></pre>

<p>Defining <code>self.somedata</code> in the <code>__init__</code> function is obviously the correct way to get around this (so each class has it's own <code>somedata</code> dict) - but when is such behavior desirable?</p>
","745","dbr","4794","Don Kirkby","2008-11-17 04:56:03","2012-11-15 15:55:40","Why do attribute references act like this with Python inheritance?","<python><class><inheritance>","3","0","8","2018-03-31 15:32:00",""
"170294","1","170886","","2008-10-04 12:58:09","","5","7779","<p>I'd like to be able to switch the sound output source in Mac OS X without any GUI interaction.</p>

<p>There are tools to do control the sound output, such as <a href=""http://rogueamoeba.com/freebies/"" rel=""noreferrer"">SoundSource</a> and an <a href=""http://www.macosxhints.com/article.php?story=20050614171126634"" rel=""noreferrer"">applescript to open the preferences dialog</a>.</p>

<p>What I am looking for is something that switches the preference instantly, like <a href=""http://rogueamoeba.com/freebies/"" rel=""noreferrer"">SoundSource</a> but it has to be scriptable.  The goal is to switch between my digital and analog output with one keystroke.  I have a <a href=""http://www.blacktree.com/?quicksilver"" rel=""noreferrer"">helper application</a> that will launch a program or applescript on one keypress.  All I need now is the applescript or application that switches the sound source quickly without any user interaction.</p>

<p>I'm willing to write some Objective-C if that is what it takes, but I'm pretty much a newbie at Cocoa development.</p>

<p>Do you have a one-click solution or can point me to a good tutorial on controlling sound system preferences from a Cocoa App or command line?</p>

<p><strong>EDIT</strong>: I created a command-line application to do exactly this. You may download it at <a href=""http://code.google.com/p/switchaudio-osx/downloads"" rel=""noreferrer"">http://code.google.com/p/switchaudio-osx/downloads</a>. Source code is available on the project site as well.</p>
","13850","Devon","20840","Jay","2008-12-03 00:48:56","2014-12-29 09:23:56","Change Sound (or other) System Preferences in Mac OS X","<cocoa><macos><scripting><applescript>","2","0","5","",""
"400627","1","400660","","2008-12-30 15:53:56","","11","7779","<p>I need to compress multiple files into a single archive using Delphi. I'd prefer to use freeware components or open-source components because I am very very cheap :-)</p>

<p>My primary requirements are:</p>

<ol>
<li>Possible to encrypt the archive</li>
<li>Can create common archives that can be opened by anyone with a copy of WinZip</li>
</ol>

<p>Does anyone have suggestions with components that they have used? Please feel free to suggest free as well as commercial components/libraries.</p>
","12458","concept03","12458","concept03","2008-12-30 16:07:17","2016-06-25 13:27:05","How do I compress multiple files into a single archive with Delphi","<delphi><compression>","8","6","7","",""
"526132","1","1020281","","2009-02-08 18:07:10","","5","7780","<p>Currently the way <code>/usr/sbin/alsa</code> in Debian knows the processes using the sound card looks like:</p>

<pre><code>echo $( \
    lsof +D /dev -F rt \
    | awk '/^p/ {pid=$1} /^t/ {type=$1} /^r0x(74|e)..$/ &amp;&amp; type == ""tCHR"" {print pid}' \
    | cut -c 2- \
    | uniq \
)
</code></pre>

<p>Which is rather ugly and depends on <code>lsof</code>. I am looking for a POSIX solution without <code>lsof</code>, perhaps using /proc.</p>

<pre><code>    time for i in /proc/*/fd/*; do readlink $i | grep -q /dev/snd/pcm &amp;&amp; echo $i | awk -F '/' '{print $3}'; done | uniq
</code></pre>

<p>Unfortunately seems to take twice as long as the <code>lsof</code> based snippet above. Can you make it faster, in order to make it a viable replacement?</p>

<p><strong>Update</strong> I rewrote the above as:</p>

<pre><code>#!/bin/sh
for i in /proc/[0-9]*/fd/*
do
        if readlink $i | grep -q /dev/snd/pcm
        then
                IFS=/; set -- $i; unset IFS; echo $3
        fi
done
</code></pre>

<p>But it seems to have the same performance as my earlier snippet. I suspect grep is the culprit.</p>

<p>Update:  I have opened a <a href=""http://bugs.debian.org/cgi-bin/bugreport.cgi?bug=514661"" rel=""nofollow noreferrer"">Debian bug</a> on the topic.</p>
","4534","hendry","4534","hendry","2009-02-12 22:16:54","2014-03-07 00:14:28","Finding processes using ALSA sound fast","<linux><shell><audio><posix><alsa>","3","3","1","",""
"358518","1","359834","","2008-12-11 05:42:41","","5","7780","<p>I am supporting a system which sends an automatic populated email alert. I have rendered the page using a combination of CSS and html. The alert is sent from a system called Salesforce. My problem is, I have never owned a blackberry, and don't have access to one for testing purposes, but I know the alert looks like crap on it.</p>

<p>It seems to be reading the page as plain text, after rendering it and stripping all styles, tables etc. What considerations should I employ the increase the readibility of the alert on a blackberry.</p>
","38149","Nonick","996493","","2012-04-07 13:47:00","2012-10-09 04:42:37","html email with consideration for Blackberry","<html><css><email><blackberry>","5","0","4","",""
"220855","1","","","2008-10-21 05:24:51","","6","7780","<p>By default gcc/g++ prints a warning message with the line number only. I am looking for the option by which g++ or gcc associates the build warning messages with the warning ids, so that the warning messages can be identified easily (without parsing). Also can there be any more option to get a more detailed warning message ? (Though I think each of the warning message is pretty much explanatory by itself, but just curious)</p>

<p>Thanks.</p>
","29857","mnshsnghl","20713","ephemient","2008-10-23 18:45:06","2008-10-23 18:45:06","g++ or gcc option to get warning message with warning id","<gcc><compiler-construction><warnings>","4","0","1","",""
"297955","1","322544","","2008-11-18 05:54:27","","5","7780","<p>I am developing a .NET CF based Graphics Application, my project involves a lot of drawing images, We have decided to go for porting the application on different handset resolution.(240 X 240 , 480 X 640) etc. </p>

<p>How would i go onto achieve this within single solution/project?</p>

<p>Is there a need to create different projects based on resolutions?
How would i handle common files? and i need the changes in one of the common classes to occur across all devices.</p>

<p>Thank you,
Cronos</p>
","13046","Cronos","","","","2013-04-23 14:25:35","Handling Different Resolutions in Visual Studio 2008 for .NET CF","<c#><visual-studio><compact-framework>","5","0","2","",""
"183480","1","183582","","2008-10-08 15:50:21","","15","7782","<p>Still 'diving in' to Python, and want to make sure I'm not overlooking something. I wrote a script that extracts files from several zip files, and saves the extracted files together in one directory. To prevent duplicate filenames from being over-written, I wrote this little function - and I'm just wondering if there is a better way to do this?
Thanks!</p>

<pre><code>def unique_filename(file_name):
counter = 1
file_name_parts = os.path.splitext(file_name) # returns ('/path/file', '.ext')
while os.path.isfile(file_name): 
    file_name = file_name_parts[0] + '_' + str(counter) + file_name_parts[1]
    counter += 1
return file_name
</code></pre>

<p>I really <em>do</em> require the files to be in a single directory, and numbering duplicates is definitely acceptable in my case, so I'm not looking for a more robust method (tho' I suppose any pointers are welcome), but just to make sure that what this accomplishes is getting done the right way.</p>
","26196","anonymous coward","","","","2009-03-27 18:47:16","Is this the best way to get unique version of filename w/ Python?","<python><filenames>","6","0","5","",""
"624888","1","","","2009-03-09 03:06:14","","3","7783","<p>Just saw a crash as we exceeded 255 columns. Maybe this question should go directly to POI, but lets say I do not want to disturb them in their effort to further develop the increadibly useful API it already is. ;-) The <a href=""http://poi.apache.org/spreadsheet/limitations.html"" rel=""nofollow noreferrer"">limitations page</a> is not increadibly detailed.</p>

<p>So: What are your experience of <em>actual</em> limitations assuming the output shall be readable in Excel? Has anyone used POI to benchmark &amp; explore soft &amp; hard limitations of POI-generated Excel files?</p>

<p>The only limitations I can quickly find in the POI interface is the below. Microsoft lists <a href=""http://office.microsoft.com/en-gb/excel/HP051992911033.aspx"" rel=""nofollow noreferrer"">further limitations</a> for Excel that do not seem to be covered in POI.</p>

<p><em>EDIT: Oops. Just realized we have not refreshed POI in the last 5 years, so the code below may have been replaced 100 times over since then.</em></p>

<p><em>EDIT: The code below has not changed since then and ver 3.2 of Oct 19, 2008.</em></p>

<pre><code>/**
 * @throws RuntimeException if the bounds are exceeded.
 */
private void checkBounds(int cellNum) {
  if (cellNum &gt; 255) {
      throw new RuntimeException(""You cannot have more than 255 columns ""+
                ""in a given row (IV).  Because Excel can't handle it"");
  }
  else if (cellNum &lt; 0) {
      throw new RuntimeException(""You cannot reference columns with an index of less then 0."");
  }
}
</code></pre>
","25038","fredarin","701884","fredarin","2011-09-20 15:11:59","2019-10-11 09:15:27","What are the (gotchas and) limitations when using POI to create Excel workbooks?","<java><excel><apache-poi>","7","0","3","",""
"109154","1","109627","","2008-09-20 19:56:15","","3","7783","<p>Does anyone know a Tutorial for the Reporting in C# .NET. I mean the Reports in ""Microsoft.Reporting"" Namespace (not Crystal Reports).</p>
","19671","Bianco Veigel","271200","Bianco Veigel","2013-11-20 11:31:47","2013-11-20 11:31:47",".NET Reporting Tutorial","<c#><.net><reporting>","1","8","3","2012-10-24 16:18:10",""
"603444","1","603558","","2009-03-02 18:32:34","","22","7784","<p>We are trying to copy a file from a server, down to a local machine in a .NET 2.0 application (C#), but keep having the source file unnecessarily locked. We suspect it is something configured on the file server that is causing this behaviour, but are not sure what ... can you help?</p>

<p>After the file copy operation, the file server (Windows 2K3 R2) reports that the source file is being held with a read lock, even though no further operation is done with the file on the server. The lock is released once the application quits.</p>

<p>We are able to reproduce the behaviour, even with the most basic code seen below :</p>

<pre><code>static void Main(string[] args)
{
    string sourceFile = @""\\win2K3server\resource\Production\IQE\sourceFolder\iqeconsole.exe"";
    string destinationFile = @""d:\destinationFolder\iqeconsole.exe"";
    System.IO.File.Copy(sourceFile,destinationFile,true);

    Console.ReadLine();
}
</code></pre>

<p>The lock occurrs immediately during the <code>File.Copy()</code> line executing, and persists after this line has finished. In a more complex application, when the routine with the <code>File.Copy()</code> exits(but the application is still running), the lock persists.</p>

<p>Only when the entire application is finished is the lock released.</p>

<p>Changing <code>sourceFile</code> to use a mapped drive instead of a UNC path makes no difference to the behaviour.</p>

<p>This behaviour does not happen when the source file is located on another server, or is located locally.</p>

<p>If we add the following line after the <code>File.Copy</code>, the lock is released immediately :</p>

<pre><code>new System.Security.Permissions.FileIOPermission(System.Security.Permissions.FileIOPermissionAccess.Read, new string[] { sourceFile }).Demand();
</code></pre>

<p>This all sounds to us as though there is something on the server that is causing this behaviour. We have ShadowProtect installed on the server along with McAfee anti-virus. Apart from that, it appears as though there is nothing else installed over-and-above Windows Server and its components.</p>

<p>We are also not sure why Demanding a read permission on the file solves the problem.</p>

<p>If you could answer these questions, we would appreciate it greatly:</p>

<ol>
<li>What is causing the file locks to persist?</li>
<li>Why does Demanding a read permission solve the problem?</li>
</ol>
","44873","jaydenm","5640","","2009-06-25 23:24:23","2009-06-25 23:24:23","File.Copy locks source file after completion","<.net><file-locking>","2","3","2","",""
"186099","1","189327","","2008-10-09 06:18:44","","6","7784","<p>I many times have to work with directories containing hundreds of thousands of files, doing text matching, replacing and so on. If I go the standard route of, say</p>

<pre><code>grep foo *
</code></pre>

<p>I get the too many files error message, so I end up doing</p>

<pre><code>for i in *; do grep foo $i; done
</code></pre>

<p>or</p>

<pre><code>find ../path/ | xargs -I{} grep foo ""{}""
</code></pre>

<p>But these are less than optimal (create a new grep process per each file).</p>

<p>This looks like more of a limitation in the size of the arguments programs can receive, because the * in the for loop works alright. But, in any case, what's the proper way to handle this?</p>

<p>PS: Don't tell me to do grep -r instead, I know about that, I'm thinking about tools that do not have a recursive option.</p>
","5190","Vinko Vrsalovic","","","","2015-12-15 14:35:03","How do you handle the ""Too many files"" problem when working in Bash?","<bash><unix><shell>","5","0","3","",""
"646395","1","646830","","2009-03-14 18:08:01","","13","7784","<p>I've got a simple client-server application based on TcpClient/TcpListener and SslStream. Clients can authenticate themselves to the server using a X509Certificate or by sending a user name and password after the SslStream has been established.</p>

<p>WCF makes use of the <strong>System.IdentityModel</strong> namespace for authentication purposes, but <a href=""http://www.leastprivilege.com/CommentView.aspx?guid=85585fae-f04f-4de9-8207-631a0b228b06"" rel=""noreferrer"">apparently</a> that can be used in arbitrary applications--which sounds interesting. Information on how to do this is sparse though (or my Google foo is weak today).</p>

<p>So, my question is: <strong>What do I need to do to integrate System.IdentityModel with my application?</strong> I'm not sure if I need all that ClaimSet stuff, but it would be nice if users could log in just using their Windows account or any other provided authentication mechanism. (Unfortunately I can't just switch to WCF but have to use the custom protocol, although I can make some changes to it if necessary.)</p>
","76217","Unknown","","","","2013-04-08 21:04:49","How to use System.IdentityModel in own client-server application","<c#><wcf-security><.net-3.0>","2","0","11","",""
"155426","1","156189","","2008-09-30 22:42:10","","6","7785","<p>I tried to set innerHTML on an element in firefox and it worked fine, tried it in IE and got unexpected errors with no obvious reason why.</p>

<p>For example if you try and set the innerHTML of a table to "" hi from stu "" it will fail, because the table must be followed by a sequence.</p>
","12386","stu","6760","insin","2008-10-31 22:46:45","2014-01-21 07:21:52","Why does IE give unexpected errors when setting innerHTML","<javascript><internet-explorer><innerhtml>","10","1","2","",""
