Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"159599","1","159751","","2008-10-01 20:42:17","","18","8342","<p>I have a .net project that has a web reference to a service.  I would like to update that web reference as part of every build.  Is that possible?</p>
","15903","Alex Vournas","","","","2013-07-05 21:22:58","How do I automatically update a web reference at build time?","<.net><web-services>","4","1","7","",""
"259547","1","259561","","2008-11-03 18:43:04","","17","8342","<p>If I have a table like this:</p>

<pre><code>CREATE TABLE sizes (
    name ENUM('small', 'medium', 'large')
);
</code></pre>

<p>Is MySQL going to store those strings in every row, or internally will it use something smaller like integers to know which enum value to refer to?</p>

<p>I want to use an enum in a table but I'm worried if it's as wasteful as storing a string in every row.</p>
","13009","Greg","","","","2008-11-03 18:49:07","How Does MySQL Store Enums?","<mysql><enums><types>","3","0","3","",""
"609125","1","609139","","2009-03-04 03:33:30","","3","8342","<p>I have written a .NET web Service that is to be consumed by a client outside of my control (my server is a simulator for a live server written in PHP).  The web service works as desired but the client does not have the ability to add the .asmx extension, or any extension for that matter, in their calls.  They basically use <a href=""http://localhost/soap/MyWebService"" rel=""nofollow noreferrer"">http://localhost/soap/MyWebService</a> while IIS expects <a href=""http://localhost/soap/MyWebService.asmx"" rel=""nofollow noreferrer"">http://localhost/soap/MyWebService.asmx</a>.  Is there any way to make IIS respond to requests without the .asmx extension?</p>
","46475","jercra","","","","2009-08-16 22:39:07","Call an IIS Web Service without the .asmx extension","<.net><web-services><iis><asmx>","4","0","2","",""
"181363","1","181381","","2008-10-08 04:37:39","","2","8343","<p>We have a Microsoft SQL Server 2005 database that needs to be converted back to SQL Server 2000. Does anybody have any suggestions on the approach or tools I should use to perform this conversion? We don't utilise any SQL Server 2005 specific features in the database so this should not make the conversion problematic.</p>

<p>I should mention that I have found the Microsoft SQL Server Export facility very buggy in dealing with Auto Generated Keys so suggestions for alternative tools would be appreciated.</p>
","6218","djsnowsill","6218","djsnowsill","2008-10-08 08:33:24","2008-10-13 00:30:13","Convert SQL Server Database from 2005 to 2000","<sql-server-2005><sql-server-2000>","4","3","1","",""
"144696","1","144956","","2008-09-27 23:11:05","","17","8343","<p>Django comes with <a href=""https://github.com/brosner/django-csrf/blob/master/django_csrf/middleware.py"" rel=""noreferrer"">CSRF protection middleware</a>, which generates a unique per-session token for use in forms. It scans all incoming <code>POST</code> requests for the correct token, and rejects the request if the token is missing or invalid.</p>

<p>I'd like to use AJAX for some POST requests, but said requests don't have the CSRF token availabnle. The pages have no <code>&lt;form&gt;</code> elements to hook into and I'd rather not muddy up the markup inserting the token as a hidden value. I figure a good way to do this is to expose a vew like <code>/get-csrf-token/</code> to return the user's token, relying on browser's cross-site scripting rules to prevent hostile sites from requesting it.</p>

<p>Is this a good idea? Are there better ways to protect against CSRF attacks while still allowing AJAX requests?</p>
","3560","John Millikin","1011749","","2013-07-23 15:47:39","2016-04-19 09:07:57","Is exposing a session's CSRF-protection token safe?","<ajax><django><security><csrf>","3","0","12","",""
"641461","1","670509","","2009-03-13 04:27:25","","9","8344","<p>I have a Data: URL (see: <a href=""http://en.wikipedia.org/wiki/Data_URI_scheme"" rel=""nofollow noreferrer"">http://en.wikipedia.org/wiki/Data_URI_scheme</a>) (as a NSString) and I want to open it in Safari. How would you accomplish this (I tried openURL:.)<br>
Example:  </p>

<pre><code>data:text/html;base64,(Some Base64 Encoded Data Here)
</code></pre>
","764272","Isaac Waller","321731","Isaac Waller","2014-03-06 23:50:45","2014-03-06 23:50:45","iPhone Open DATA: Url In Safari","<iphone><url><safari><data-url>","2","3","5","",""
"138932","1","138951","","2008-09-26 11:44:26","","7","8344","<p>In Win32, is there any way to get a unique cpu cycle count or something similar that would be uniform for multiple processes/languages/systems/etc.</p>

<p>I'm creating some log files, but have to produce multiple logfiles because we're hosting the .NET runtime, and I'd like to avoid calling from one to the other to log. As such, I was thinking I'd just produce two files, combine them, and then sort them, to get a coherent timeline involving cross-world calls.</p>

<p>However, GetTickCount does not increase for every call, so that's not reliable. Is there a better number, so that I get the calls in the right order when sorting?</p>

<hr>

<p><strong>Edit</strong>: Thanks to <a href=""https://stackoverflow.com/users/893/greg-hewgill"">@Greg</a> that put me on the track to QueryPerformanceCounter, which did the trick.</p>
","267","lassevk","-1","lassevk","2017-05-23 12:33:26","2015-01-08 19:09:47","How do I obtain CPU cycle count in Win32?","<winapi><timer><cpu-cycles>","5","0","4","",""
"630767","1","630801","","2009-03-10 15:23:37","","9","8344","<p>I have a grid of items which is populated using databinding.
In the grid I have a <code>DataTemplate</code> for certain cells. I need to access the <code>DataContext</code> of the root element (the one which is hosting the grid) so that I can access additional bindings to support my datatemplate.</p>

<p>So you have:</p>

<pre><code>Window
    Window.DataContext = TheDataSourceWithItemsAndSupports
    DataGrid.ItemsSource = {Binding Items}
        DataTemplate
            ListBox.ItemsSource = {Binding Supports}
</code></pre>

<p>I want the <code>{Binding Supports}</code> on <code>TheDataSourceWithItemsAndSupports</code>, but I don't see how to do that. I tried specifying <code>{Binding}</code> but that always returns <code>null</code>. I also tried using <code>RelativeSource FindAncestor</code>, but that yields <code>null</code> too.</p>

<p>Any clues?</p>
","6251","Inferis","","","","2018-07-18 00:20:19","How can I access the root DataContext in a DataTemplate in WPF?","<wpf><data-binding><binding>","4","0","3","",""
"427383","1","","","2009-01-09 08:08:16","","0","8344","<p>i've setup a demo to test datasnap 2009, and i've got a problem with dbexpress.</p>

<p>The dbexpress error message, (same at design time or runtime) :
""Cannot load oci.dll library (Error code 127). The OCI.dll library may be missing from the system path.""</p>

<p>I'm using Oracle 8.0.5. The path to oci.dll (c:\orant\BIN) is in my system path, in front of the line. I've Delphi 2005 installed too and the exact same configuration just works fine. I've moved dbexpress delphi 2005 related files, i've rebooted many times, tried to copy oci.dll in c:\windows\system or c:\windows\system32\, everytime the same error.</p>

<p>I'm running out of solutions. Maybe it's a problem related with the fact i've got D2005 installed too... ?</p>

<p>Does someone can please help me ?</p>

<p>Thanks</p>

<p><strong>EDIT:</strong>
Here is the event log, in the IDE during build, we can see that it FOUND and LOAD OCI.dll, so the error (Cannot load oci.dll) may not be the good one :</p>

<pre><code>Début du Thread : ID du thread : 5588. Processus Server.exe (5548)

Début du processus : C:\Documents and Settings\frplante\Mes documents\Développement\Projets\Démo DataSnap2009\Server\Server.exe. Adresse de base : $00400000. Processus Server.exe (5548)

Chargement du module : Server.exe. Contient des infos de débogage. Adresse de base : $00400000. Processus Server.exe (5548)

Chargement du module : ntdll.dll. Pas d'informations de débogage. Adresse de base : $7C910000. Processus Server.exe (5548)

Chargement du module : KERNEL32.dll. Pas d'informations de débogage. Adresse de base : $7C800000. Processus Server.exe (5548)

Chargement du module : OLEAUT32.dll. Pas d'informations de débogage. Adresse de base : $770E0000. Processus Server.exe (5548)

Chargement du module : ADVAPI32.dll. Pas d'informations de débogage. Adresse de base : $77DA0000. Processus Server.exe (5548)

Chargement du module : RPCRT4.dll. Pas d'informations de débogage. Adresse de base : $77E50000. Processus Server.exe (5548)

Chargement du module : Secur32.dll. Pas d'informations de débogage. Adresse de base : $77FC0000. Processus Server.exe (5548)

Chargement du module : GDI32.dll. Pas d'informations de débogage. Adresse de base : $77EF0000. Processus Server.exe (5548)

Chargement du module : USER32.dll. Pas d'informations de débogage. Adresse de base : $7E390000. Processus Server.exe (5548)

Chargement du module : msvcrt.dll. Pas d'informations de débogage. Adresse de base : $77BE0000. Processus Server.exe (5548)

Chargement du module : ole32.dll. Pas d'informations de débogage. Adresse de base : $774A0000. Processus Server.exe (5548)

Chargement du module : MSIMG32.dll. Pas d'informations de débogage. Adresse de base : $76310000. Processus Server.exe (5548)

Chargement du module : VERSION.dll. Pas d'informations de débogage. Adresse de base : $77BD0000. Processus Server.exe (5548)

Chargement du module : COMCTL32.dll. Pas d'informations de débogage. Adresse de base : $77390000. Processus Server.exe (5548)

Chargement du module : SHLWAPI.dll. Pas d'informations de débogage. Adresse de base : $77F40000. Processus Server.exe (5548)

Chargement du module : wxvault.dll. Pas d'informations de débogage. Adresse de base : $10000000. Processus Server.exe (5548)

Chargement du module : PSAPI.DLL. Pas d'informations de débogage. Adresse de base : $76BA0000. Processus Server.exe (5548)

Chargement du module : MPR.dll. Pas d'informations de débogage. Adresse de base : $71A60000. Processus Server.exe (5548)

Chargement du module : detoured.dll. Pas d'informations de débogage. Adresse de base : $00370000. Processus Server.exe (5548)

Chargement du module : SHELL32.dll. Pas d'informations de débogage. Adresse de base : $7C9D0000. Processus Server.exe (5548)

Chargement du module : IMM32.dll. Pas d'informations de débogage. Adresse de base : $76320000. Processus Server.exe (5548)

Chargement du module : UxTheme.dll. Pas d'informations de débogage. Adresse de base : $5B090000. Processus Server.exe (5548)

Chargement du module : **dbxora.dll**. Pas d'informations de débogage. Adresse de base : $00FC0000. Processus Server.exe (5548)

Chargement du module : **OCI.dll**. Pas d'informations de débogage. Adresse de base : $003F0000. Processus Server.exe (5548)

Chargement du module : ORA805.dll. Pas d'informations de débogage. Adresse de base : $01430000. Processus Server.exe (5548)

Chargement du module : CORE40.dll. Pas d'informations de débogage. Adresse de base : $015C0000. Processus Server.exe (5548)

Chargement du module : NLSRTL33.dll. Pas d'informations de débogage. Adresse de base : $01620000. Processus Server.exe (5548)

Chargement du module : WINMM.dll. Pas d'informations de débogage. Adresse de base : $76AE0000. Processus Server.exe (5548)

Chargement du module : NL80.dll. Pas d'informations de débogage. Adresse de base : $01660000. Processus Server.exe (5548)

Chargement du module : WSOCK32.dll. Pas d'informations de débogage. Adresse de base : $71A10000. Processus Server.exe (5548)

Chargement du module : WS2_32.dll. Pas d'informations de débogage. Adresse de base : $719F0000. Processus Server.exe (5548)

Chargement du module : WS2HELP.dll. Pas d'informations de débogage. Adresse de base : $719E0000. Processus Server.exe (5548)

Chargement du module : OTRACE80.dll. Pas d'informations de débogage. Adresse de base : $01680000. Processus Server.exe (5548)

Chargement du module : NS80.dll. Pas d'informations de débogage. Adresse de base : $016B0000. Processus Server.exe (5548)

Chargement du module : nasns80.dll. Pas d'informations de débogage. Adresse de base : $016F0000. Processus Server.exe (5548)

Chargement du module : nz80.dll. Pas d'informations de débogage. Adresse de base : $01720000. Processus Server.exe (5548)

Chargement du module : NNFG80.dll. Pas d'informations de débogage. Adresse de base : $01770000. Processus Server.exe (5548)

Chargement du module : NNCI80.dll. Pas d'informations de débogage. Adresse de base : $01780000. Processus Server.exe (5548)

Chargement du module : NNG80.dll. Pas d'informations de débogage. Adresse de base : $01790000. Processus Server.exe (5548)

Chargement du module : NMP80.dll. Pas d'informations de débogage. Adresse de base : $017B0000. Processus Server.exe (5548)

Chargement du module : NPL80.dll. Pas d'informations de débogage. Adresse de base : $017C0000. Processus Server.exe (5548)

Chargement du module : NR80.dll. Pas d'informations de débogage. Adresse de base : $017D0000. Processus Server.exe (5548)

Chargement du module : NT80.dll. Pas d'informations de débogage. Adresse de base : $017F0000. Processus Server.exe (5548)

Chargement du module : NCR80.dll. Pas d'informations de débogage. Adresse de base : $01800000. Processus Server.exe (5548)

Chargement du module : NMS80.dll. Pas d'informations de débogage. Adresse de base : $01840000. Processus Server.exe (5548)

Chargement du module : NNFD80.dll. Pas d'informations de débogage. Adresse de base : $01850000. Processus Server.exe (5548)

Chargement du module : NNFN80.dll. Pas d'informations de débogage. Adresse de base : $01860000. Processus Server.exe (5548)

Chargement du module : NI80.dll. Pas d'informations de débogage. Adresse de base : $01870000. Processus Server.exe (5548)

Chargement du module : PLS805.dll. Pas d'informations de débogage. Adresse de base : $01880000. Processus Server.exe (5548)

Chargement du module : NDWSI80.DLL. Pas d'informations de débogage. Adresse de base : $01A80000. Processus Server.exe (5548)

Exception déclenchée à $7C812AEB. Classe d'exception TDBXError avec message '**Cannot load oci.dll library** (error code 127).  The oci.dll library may be missing from the system path'. Processus Server.exe (5548)
</code></pre>
","53242","Fred","1887603","Fred","2013-01-17 12:56:19","2013-01-17 12:56:19","Delphi 2009, DbExpress with Oracle : Unable to load oci.dll","<oracle><delphi><delphi-2009><dbexpress>","6","0","","",""
"427526","1","427529","","2009-01-09 09:39:42","","3","8344","<p>I have a full MS SQL Backup file that I would like to extract the stored procedures and schema from. Is there a way to restore <strong>only</strong> the schema definitions and stored procedures without restoring the data/table rows?</p>
","29353","B4ndt","","","","2017-10-25 18:57:38","Is it possible to restore only the schema and stored procedures from a MS SQL database backup?","<sql-server><restore>","3","0","","",""
"408053","1","408122","","2009-01-02 21:17:50","","2","8345","<p>I have to display yes/no button on some condition on my asp.net page , I used windows.confirm() to display that but windows.confirm displays Ok/Cancel Button , Is there any way I can display Yes/No Button in asp.net page instead of Ok/Cancel using Javascript ?</p>
","14299","Ripal","1131435","genehack","2013-04-11 18:39:33","2013-04-11 18:39:33","How to display Yes/No Button in asp.net page using Javascript","<javascript><asp.net><button><confirmation>","6","1","1","",""
"642093","1","681652","","2009-03-13 10:25:01","","5","8345","<p>I have a problem similar to the on in this weeks podcast.</p>

<p>We have a Java application using hibernate with Sql Server 2005.</p>

<p>Hibernate is generating a Query for us that is taking nearly 20 minutes to complete.</p>

<p>If we take the same query using show_sql and replace the questions marks with constant value the answer is returned immediately.</p>

<p>I think we need option(recompile), but I can't figure out how to do that with HQL.</p>

<p>Please help!</p>
","10167","Ged Byrne","13295","gbn","2009-08-01 07:58:08","2009-08-01 07:58:08","Hibernate Query runs slow in the system, but fast when run directly","<sql-server><sql-server-2005><hibernate><performance>","3","3","2","",""
"212989","1","213035","","2008-10-17 17:05:05","","5","8346","<p>I have G729 encoded audio files. I need to programmatically convert them to WAV PCM (16bit 8kHz mono) in the flow of a tool that is doing other thing too. I have an executable that will do that for me. But spawning that external process every time I convert is too heavy on resources. Especially if I need many of them being done in parallel.
Looking for a .NET library or code that will let me call this inside my process.</p>
","1363","harlev","","user212218","2012-01-18 17:03:06","2014-10-22 06:52:01","Programmatically convert G729 audio to WAV PCM ","<.net><audio><codec>","7","0","3","",""
"379574","1","463818","","2008-12-18 22:35:27","","2","8347","<p>My Java UI unexpectly terminated and dumped an <code>hs_err_pid</code> file.  The file says ""The crash happened outside the Java Virtual Machine in native code."" JNA is the only native code we use.  Does anyone know of any know issues or bugs with any JNA version that might cause this.  I've included some of the contents from the error file below.  </p>

<pre><code>An unexpected error has been detected by Java Runtime Environment:

EXCEPTION_ACCESS_VIOLATION (0xc0000005) at pc=0x6d02bcbd, pid=312, tid=3616

 Java VM: Java HotSpot(TM) Client VM (11.0-b16 mixed mode, sharing windows-x86)&lt;br&gt;
 Problematic frame:
 C  [awt.dll+0x2bcbd]

 If you would like to submit a bug report, please visit:
   http://java.sun.com/webapps/bugreport/crash.jsp
 The crash happened outside the Java Virtual Machine in native code.
 See problematic frame for where to report the bug.

Current thread (0x02acf000):  JavaThread ""AWT-Windows"" daemon [_thread_in_native, id=3616, stack(0x02eb0000,0x02f00000)]

siginfo: ExceptionCode=0xc0000005, writing address 0xe2789280


Registers:
EAX=0x234f099c, EBX=0x00001400, ECX=0x00000100, EDX=0xe2789280
ESP=0x02eff4a4, EBP=0x00000400, ESI=0x234f099c, EDI=0xe2789280
EIP=0x6d02bcbd, EFLAGS=0x00010206

Top of Stack: (sp=0x02eff4a4)
0x02eff4a4:   02eff500 00000100 02eff584 00000100
0x02eff4b4:   6d0a5697 00000400 00000400 00000100
0x02eff4c4:   00000100 02eff700 02eff500 00000000
0x02eff4d4:   00000000 00000100 041ac3a0 00000100
0x02eff4e4:   00182620 00000400 e2789280 00000000
0x02eff4f4:   00000000 00000100 00000100 00000000
0x02eff504:   00000000 00000100 00000100 00000000
0x02eff514:   00000000 00000004 00000400 00000000

Instructions: (pc=0x6d02bcbd)
0x6d02bcad:   00 00 00 8b 4c 24 14 8b e9 c1 e9 02 8b f0 8b fa
0x6d02bcbd:   f3 a5 8b cd 83 e1 03 f3 a4 8b 74 24 18 8b 4c 24

Stack: [0x02eb0000,0x02f00000],  sp=0x02eff4a4,  free space=317k
Native frames: (J=compiled Java code, j=interpreted, Vv=VM code, C=native code)
C  [awt.dll+0x2bcbd]

[error occurred during error reporting (printing native stack), id 0xc0000005]

Java frames: (J=compiled Java code, j=interpreted, Vv=VM code)
j  sun.awt.windows.WToolkit.eventLoop()V+0
j  sun.awt.windows.WToolkit.run()V+69
j  java.lang.Thread.run()V+11
v  ~StubRoutines::call_stub
</code></pre>
","47508","richs","545127","","2014-05-13 10:30:32","2014-05-13 10:30:32","JNA causing EXCEPTION_ACCESS_VIOLATION?","<java><java-native-interface><awt><jna>","4","0","","",""
"39996","1","41087","","2008-09-02 16:42:46","","4","8347","<p>I am working with a PC based automation software package called Think'n'Do created by <a href=""http://www.phoenixcontact.com"" rel=""nofollow noreferrer"">Phoenix Contact</a> It does real time processing, read inputs/ control logic / write outputs all done in a maximum of 50ms. We have an OPC server that is reading/writing tags from a PLC every 10ms. There is a long delay in writing a tag to the PLC and reading back the written value (Think'n'Do (50ms) > OPC Server (10ms) > PLC (10ms) > OPC Server (10ms) > Think'n'Do (50ms) ) that process takes up to 6 seconds to complete when it should by my math only take 130ms.</p>

<p>Any ideas of where to look or why it might be taking so much longer would be helpful.</p>
","4275","Tanj","7735","","2009-09-22 08:16:18","2015-05-26 06:39:36","Improving performance with OPC tags","<performance><automation><opc>","4","0","4","",""
"396429","1","396433","","2008-12-28 17:32:41","","45","8347","<p>Here's one I have always wondered about...</p>

<p>Please excuse my naivety, but - How do you decide what version number to name your software?</p>

<p>I assume, when somebody creates a ""final"" version of an application/program it is version 1.0? - Then, what happens when you update it, how do you decide to call it 1.1 or 1.03 etc etc. </p>

<p>Is this mostly for the developer?</p>
","37418","Keith Donegan","","","","2018-10-21 07:18:14","How do you know what version number to use?","<version>","12","2","30","",""
"487269","1","487358","","2009-01-28 11:15:41","","6","8349","<p>I have a page with a dynamicly created javascript (the script is pretty static really, but the value of its variables are filled based on user input).</p>

<p>The result and the controls to take user input is inside an UpdatePanel which updates itself on certain user intputs. Some of these userinputs cause changes in the variables i spoke of earlier so i need to register a new javascript.</p>

<p>The problem ofcourse is that only the updatepanel gets updated and the scripts are registred outside  the update panel so no new scripts are added.</p>

<p>What do you think would be best practice now? I could solve this by letting this script (and variables) live <em>inside</em> the updatepanel or i could make sure the page is fully reloaded when the need for posting a new javascript arises? The ScriptManager that i already have on the page might be able to help me with this...</p>

<p>So i'm looking for someone who either had similar problems and solved them in a nice way, or just someone with some bright ideas :)</p>
","11619","Hojou","","","","2009-01-29 15:17:29","Registering a dynamic javascript after an UpdatePanel's update","<asp.net><javascript><updatepanel>","3","0","0","",""
"240328","1","","","2008-10-27 15:36:54","","5","8349","<p>I am developing a software that needs to know when the PASTE EVENT (through the context menu or ctrl+V) happens (only for files / directories). More or less, something like it happens with TeraCopy or Copy Handler. When you copy and then paste, it is TeraCopy that handles the pastings.<br/>
I know more or less how to capture the COPY EVENT, you only have to set a ClipboardViewer and you catch all global COPY EVENTS (in fact is called: WM_DRAWCLIPBOARD). You can learn this here:
<a href=""http://www.radsoftware.com.au/articles/clipboardmonitor.aspx"" rel=""nofollow noreferrer"">http://www.radsoftware.com.au/articles/clipboardmonitor.aspx</a>
But the ClipBoardViewer does not provide you with the ability to catch the PASTE EVENT.</p>
","31791","netadictos","31791","","2012-01-05 08:08:06","2012-01-05 08:08:06","How to hook a global PASTE EVENT?","<c#><events><hook>","3","1","","2018-04-17 11:27:56",""
"143632","1","144087","","2008-09-27 13:15:33","","6","8350","<p>Any recommended crypto libraries for Python. I know I've asked something similar in <a href=""https://stackoverflow.com/questions/143523/"">x509 certificate parsing libraries for Java</a>, but I should've split the question in two.</p>

<p>What I need is the ability to parse X.509 Certificates to extract the information contained in them.</p>

<p>Looking around, I've found two options:</p>

<ul>
<li>Python OpenSSL Wrappers (<a href=""http://sourceforge.net/projects/pow"" rel=""nofollow noreferrer"" title=""Python OpenSSL Wrappers"">http://sourceforge.net/projects/pow</a>)</li>
<li><a href=""https://github.com/pyca/pyopenssl"" rel=""nofollow noreferrer"">pyOpenSSL</a></li>
</ul>

<p>Of the two, pyOpenSSL seems to be the most ""maintained"", but I'd like some feedback on anybody who might have experience with them?</p>
","12344","Jjarava","-1","icelava","2017-05-23 10:27:52","2016-05-27 10:45:58","Crypto/X509 certificate parsing libraries for Python","<python><cryptography><openssl><x509>","3","0","2","",""
"382798","1","382813","","2008-12-20 02:34:46","","15","8351","<p>I'm developing a web app in Perl with some C as necessary for some heavy duty number crunching. The main problem I'm having so far is trying to decide if I should use mod-perl, mod-fastcgi or both to run my scripts because I'm having a difficult time trying to analyze the pros and cons of each mod.</p>

<p>Can anyone post a summary or give a link where I can find some comparison information and perhaps some recommendations with examples?</p>
","31787","gvkv","","","","2013-05-20 01:28:00","mod_perl vs mod_fastcgi","<perl><apache><mod-perl><mod-fastcgi>","3","0","5","",""
"404513","1","404517","","2009-01-01 04:17:27","","2","8352","<p>I am just starting with C++ and got some problems in understanding how the scope for private member variables in a class works. Please see the below code</p>

<pre><code>class Foo{
    private:
        std::vector&lt;int&gt; container;
    public:
        // other methods
};

int main(int argc, char* argv[])
{
    Foo* foo = new Foo;
    // other method calls to which foo is passed
    delete foo;
    return 0;
}
</code></pre>

<p>In the above code, variable ""container"" is a private member variable. I am invoking ""Foo"" instance and passing it to several other methods and classes. Following are my doubts</p>

<ol>
<li>What will be the scope of variable ""container""? Will that variable exist until I delete the instance foo?</li>
<li>Do I need to make the ""container"" as a pointer to vector?</li>
</ol>

<p>Thanks for the help</p>
","50419","Appu","","","","2009-01-01 04:59:56","Private member variables scope - C++","<c++><scope>","2","0","","",""
"172018","1","172043","","2008-10-05 13:55:26","","9","8353","<p>Is there a way to exclude all svn externals when doing a recursive update?</p>

<p>Is there a way to exclude only 1 of all of the svn externals when doing a recursive update?</p>

<p>Basically I'd like to cut down the svn update time, and a couple of the SVN externals that I have will just about never get updated.</p>
","3153","Brian R. Bondy","309086","","2012-10-11 09:39:50","2012-10-11 09:39:50","when updating a whole project's root, how to exclude svn externals from being updated?","<svn><svn-externals>","3","0","1","",""
"595371","1","596613","","2009-02-27 16:05:59","","7","8353","<p>I am trying to pass an array of values from php to mysql stored procedures as parameter list and how to use the array inside the stored procedure. The query in the procedure has three IN statements in in there so I would like to do <code>IN(@listOfids)</code> where @listOfids is 1,2,3,4 (an imploded array from php). </p>
","35505","Akeem","729907","Akeem","2013-10-09 02:55:47","2013-10-09 02:55:47","Pass array into a stored procedure","<php><mysql><stored-procedures>","3","1","2","",""
"517752","1","518681","","2009-02-05 20:24:32","","12","8353","<p>I have found that when I need to rename a Java class (and therefore the source file) or need to change the package name (and therefore move the source file[s]), I can either:</p>

<ol>
<li>Use the nice and useful Eclipse refactoring tools which is great since all the cascading tasks are done for me. However, I then have an uphill struggle with Subversion to replicate the changes back to the repo.</li>
<li>I can issue the renames/moves in Subversion first, update my local and then the refactoring tools in Eclipse don't work.</li>
</ol>

<p>Can anyone advise on a preferable procedure?</p>
","43786","Nicholas","14302","sqook","2009-02-20 19:02:57","2016-08-25 12:33:10","How do I use Eclipse Refactoring Tools and stay in sync with SVN through Subclipse?","<eclipse><svn><refactoring><subclipse>","4","0","3","",""
"20384330","1","21165279","","2013-12-04 19:21:17","","10","8353","<p>On <a href=""http://getbootstrap.com/customize/"">http://getbootstrap.com/customize/</a> it is possible to create and download a custom Bootstrap configuration. Included in the download is a file called config.json</p>

<p>Is it possible to use that file somehow to refill the values and tweak your custom bootstrap configuration?</p>

<p>If not, does someone know why that file is included?</p>
","2279593","user2279593","290085","","2013-12-07 20:42:07","2014-09-19 20:37:48","Reload Bootstrap customization","<twitter-bootstrap>","3","4","7","",""
"227279","1","327229","","2008-10-22 19:48:33","","17","8354","<p>I am interested in making a Google Talk client using Python and would like to use the Twisted libraries Words module.  I have looked at the examples, but they don't work with the current implementation of Google Talk.</p>

<p>Has anybody had any luck with this?  Would you mind documenting a brief tutorial?</p>

<p>As a simple task, I'd like to create a client/bot that tracks the Online time of my various Google Talk accounts so that I can get an aggregate number.  I figure I could friend the bot in each account and then use the XMPP presence information to keep track of the times that I can then aggregate.</p>

<p>Thanks.</p>
","12419","Jim","745","dbr","2008-10-23 08:13:03","2009-09-09 20:31:00","How do you create a simple Google Talk Client using the Twisted Words Python library?","<python><twisted><xmpp><google-talk>","4","1","5","",""
"397483","1","397503","","2008-12-29 10:52:22","","8","8354","<p>What is the best way to have an associative array with arbitrary value types for each key in C++?</p>

<p>Currently my plan is to create a ""value"" class with member variables of the types I will be expecting. For example:</p>

<pre><code>class Value {

    int iValue;
    Value(int v) { iValue = v; }

    std::string sValue;
    Value(std::string v) { sValue = v; }

    SomeClass *cValue;
    Value(SomeClass *v) { cValue = c; }

};

std::map&lt;std::string, Value&gt; table;
</code></pre>

<p>A downside with this is you have to know the type when accessing the ""Value"". i.e.:</p>

<pre><code>table[""something""] = Value(5);
SomeClass *s = table[""something""].cValue;  // broken pointer
</code></pre>

<p>Also the more types that are put in Value, the more bloated the array will be.</p>

<p>Any better suggestions?</p>
","11125","Gerald Kaszuba","11125","Gerald Kaszuba","2009-01-01 10:35:55","2011-01-17 04:51:49","C++ associative array with arbitrary types for values","<c++><arrays><stl><boost>","5","3","6","",""
"684648","1","684659","","2009-03-26 05:43:56","","45","8355","<p>Ok, so I've read about this a number of times, but I'm yet to hear a clear, easy to understand (and memorable) way to learn the difference between:</p>

<pre><code>if (x | y)
</code></pre>

<p>and </p>

<pre><code>if (x || y)
</code></pre>

<p>..within the context of C#.  Can anyone please help me learn this basic truth, and how C# specifically, treats them differently (because they seem to do the same thing).  If the difference a given piece of code has between them is irrelevant, which should I default to as a best-practise?</p>
","11194","Ash","578411","John Feminella","2014-01-25 17:01:41","2018-08-12 03:35:50","A clear, layman's explanation of the difference between | and || in c#?","<c#><bitwise-operators><logical-operators>","11","0","16","",""
"326060","1","326071","","2008-11-28 15:41:16","","12","8355","<p>Let's say I have an integer that I need to convert to a string (I might be displaying the value to the user by means of a TextBox, for example.</p>

<p>Should I prefer <code>.ToString()</code> or <code>Convert.ToString()</code>. They both do the same thing (don't they?).</p>

<pre><code>int someValue = 4;

// You can do this
txtSomeValue.Text = someValue.ToString();

// Or this...
txtSomeValue.Text = Convert.ToString(someValue);
</code></pre>

<p>Assuming that there is no runtime difference between the two, then my reasons come down to aesthetics and consistency. Recently I have been favouring <code>Convert.ToString()</code> as to me it says ""hey, I want the <em>value</em> of this thing as a string"". However I know that this is not strictly true...</p>
","39709","Richard E","","","","2017-03-24 12:57:48","variable.ToString() vs. Convert.ToString(variable)","<c#><.net>","2","0","1","",""
"124856","1","","","2008-09-24 01:18:46","","44","8356","<p>I'd like to ensure my RAII class is always allocated on the stack.</p>

<p>How do I prevent a class from being allocated via the 'new' operator?</p>
","6386","Kevin","","","","2017-04-27 04:37:44","How do I prevent a class from being allocated via the 'new' operator? (I'd like to ensure my RAII class is always allocated on the stack.)","<c++><operator-overloading><c++-faq>","4","0","12","",""
"32558898","1","","","2015-09-14 06:56:08","","0","8356","<p>I am writing a program to read and write from and to serial port of a system using Java in Netbeans IDE. I am working with Ubuntu 14.04 operating system. Actually I am a beginner in java programming. I have downloaded comm-linux_all-2.0.0.jar from oracle's home site and it is copied to workspace directory. </p>

<p>After all these things I imported the API using the command </p>

<pre><code>   import javax.comm.*;
</code></pre>

<p>But it shows the error ""Package javax.comm does not exit.""</p>

<p>What would be the problem, please help me to resolve the problem.</p>
","5217515","JOSHY T R","209502","","2015-09-17 16:11:43","2019-10-03 16:14:36","How to import javax.comm API to Netbeans IDE?","<java><linux><netbeans><ide>","2","0","","",""
